timestamp,LCS2_CO2,LCS4_CO2,LCS1_CO2,LCS3_CO2,LCS5_CO2,reference_CO2
2025-01-01 05:16:00,1208.5822,969.9937,929.8333,1165.4818,946.2298,717.4266
2025-01-01 05:17:00,1197.9156,959.3271,919.1667,1154.8152,935.5632,706.76
2025-01-01 05:18:00,1195.7489,957.1604,917.0,1152.6485,933.3965,704.5933
2025-01-01 05:19:00,1200.5822,961.9937,921.8333,1157.4818,938.2298,709.4266
2025-01-01 05:20:00,1203.2489,964.6604,924.5,1160.1485,940.8965,712.0933
2025-01-01 05:21:00,1205.5822,966.9937,926.8333,1162.4818,943.2298,714.4266
2025-01-01 05:22:00,1201.9156,963.3271,923.1667,1158.8152,939.5632,710.76
2025-01-01 05:23:00,1209.2489,970.6604,930.5,1166.1485,946.8965,718.0933
2025-01-01 05:24:00,1213.4156,974.8271,934.6667,1170.3152,951.0632,722.26
2025-01-01 05:25:00,1215.5822,976.9937,936.8333,1172.4818,953.2298,724.4266
2025-01-01 05:26:00,1212.4156,973.8271,933.6667,1169.3152,950.0632,721.26
2025-01-01 05:27:00,1209.0822,970.4937,930.3333,1165.9818,946.7298,717.9266
2025-01-01 05:28:00,1212.9156,974.3271,934.1667,1169.8152,950.5632,721.76
2025-01-01 05:29:00,1212.0822,973.4937,933.3333,1168.9818,949.7298,720.9266
2025-01-01 05:30:00,1208.4156,969.8271,929.6667,1165.3152,946.0632,717.26
2025-01-01 05:31:00,1206.4156,967.8271,927.6667,1163.3152,944.0632,715.26
2025-01-01 05:32:00,1202.2489,963.6604,923.5,1159.1485,939.8965,711.0933
2025-01-01 05:33:00,1205.2489,966.6604,926.5,1162.1485,942.8965,714.0933
2025-01-01 05:34:00,1205.4156,966.8271,926.6667,1162.3152,943.0632,714.26
2025-01-01 05:35:00,1209.0822,970.4937,930.3333,1165.9818,946.7298,717.9266
2025-01-01 05:36:00,1204.5822,965.9937,925.8333,1161.4818,942.2298,713.4266
2025-01-01 05:37:00,1199.2489,960.6604,920.5,1156.1485,936.8965,708.0933
2025-01-01 05:38:00,1203.9156,965.3271,925.1667,1160.8152,941.5632,712.76
2025-01-01 05:39:00,1202.4156,963.8271,923.6667,1159.3152,940.0632,711.26
2025-01-01 05:40:00,1198.0822,959.4937,919.3333,1154.9818,935.7298,706.9266
2025-01-01 05:41:00,1197.5822,958.9937,918.8333,1154.4818,935.2298,706.4266
2025-01-01 05:42:00,1208.5822,969.9937,929.8333,1165.4818,946.2298,717.4266
2025-01-01 05:43:00,1213.4156,974.8271,934.6667,1170.3152,951.0632,722.26
2025-01-01 05:44:00,1209.5822,970.9937,930.8333,1166.4818,947.2298,718.4266
2025-01-01 05:45:00,1203.9156,965.3271,925.1667,1160.8152,941.5632,712.76
2025-01-01 05:46:00,1192.4156,953.8271,913.6667,1149.3152,930.0632,701.26
2025-01-01 05:47:00,1195.0822,956.4937,916.3333,1151.9818,932.7298,703.9266
2025-01-01 05:48:00,1201.7489,963.1604,923.0,1158.6485,939.3965,710.5933
2025-01-01 05:49:00,1203.5822,964.9937,924.8333,1160.4818,941.2298,712.4266
2025-01-01 05:50:00,1214.5822,975.9937,935.8333,1171.4818,952.2298,723.4266
2025-01-01 05:51:00,1213.9156,975.3271,935.1667,1170.8152,951.5632,722.76
2025-01-01 05:52:00,1208.9156,970.3271,930.1667,1165.8152,946.5632,717.76
2025-01-01 05:53:00,1214.2489,975.6604,935.5,1171.1485,951.8965,723.0933
2025-01-01 05:54:00,1207.9156,969.3271,929.1667,1164.8152,945.5632,716.76
2025-01-01 05:55:00,1202.7489,964.1604,924.0,1159.6485,940.3965,711.5933
2025-01-01 05:56:00,1200.4156,961.8271,921.6667,1157.3152,938.0632,709.26
2025-01-01 05:57:00,1199.0822,960.4937,920.3333,1155.9818,936.7298,707.9266
2025-01-01 05:58:00,1198.4156,959.8271,919.6667,1155.3152,936.0632,707.26
2025-01-01 05:59:00,1192.9156,954.3271,914.1667,1149.8152,930.5632,701.76
2025-01-01 06:00:00,1227.0822,988.4937,948.3333,1183.9818,964.7298,735.9266
2025-01-01 06:01:00,1246.0822,1007.4937,967.3333,1202.9818,983.7298,754.9266
2025-01-01 06:02:00,1241.4156,1002.8271,962.6667,1198.3152,979.0632,750.26
2025-01-01 06:03:00,1235.0822,996.4937,956.3333,1191.9818,972.7298,743.9266
2025-01-01 06:04:00,1238.2489,999.6604,959.5,1195.1485,975.8965,747.0933
2025-01-01 06:05:00,1243.9156,1005.3271,965.1667,1200.8152,981.5632,752.76
2025-01-01 06:06:00,1242.4156,1003.8271,963.6667,1199.3152,980.0632,751.26
2025-01-01 06:07:00,1244.4156,1005.8271,965.6667,1201.3152,982.0632,753.26
2025-01-01 06:08:00,1234.2489,995.6604,955.5,1191.1485,971.8965,743.0933
2025-01-01 06:09:00,1231.9156,993.3271,953.1667,1188.8152,969.5632,740.76
2025-01-01 06:10:00,1239.9156,1001.3271,961.1667,1196.8152,977.5632,748.76
2025-01-01 06:11:00,1249.4156,1010.8271,970.6667,1206.3152,987.0632,758.26
2025-01-01 06:12:00,1262.0822,1023.4937,983.3333,1218.9818,999.7298,770.9266
2025-01-01 06:13:00,1263.5822,1024.9937,984.8333,1220.4818,1001.2298,772.4266
2025-01-01 06:14:00,1263.5822,1024.9937,984.8333,1220.4818,1001.2298,772.4266
2025-01-01 06:15:00,1259.4156,1020.8271,980.6667,1216.3152,997.0632,768.26
2025-01-01 06:16:00,1259.5822,1020.9937,980.8333,1216.4818,997.2298,768.4266
2025-01-01 06:17:00,1260.5822,1021.9937,981.8333,1217.4818,998.2298,769.4266
2025-01-01 06:18:00,1261.4156,1022.8271,982.6667,1218.3152,999.0632,770.26
2025-01-01 06:19:00,1269.5822,1030.9937,990.8333,1226.4818,1007.2298,778.4266
2025-01-01 06:20:00,1271.9156,1033.3271,993.1667,1228.8152,1009.5632,780.76
2025-01-01 06:21:00,1275.0822,1036.4937,996.3333,1231.9818,1012.7298,783.9266
2025-01-01 06:22:00,1278.5822,1039.9937,999.8333,1235.4818,1016.2298,787.4266
2025-01-01 06:23:00,1281.2223,1058.0687,1002.1667,1236.2238,1027.3069,767.0424
2025-01-01 06:24:00,1277.7489,1039.1604,999.0,1234.6485,1015.3965,786.5933
2025-01-01 06:25:00,1280.3889,1057.2353,1001.3333,1235.3904,1026.4735,766.209
2025-01-01 06:26:00,1283.5556,1060.402,1004.5,1238.5571,1029.6402,769.3757
2025-01-01 06:27:00,1281.3889,1058.2353,1002.3333,1236.3904,1027.4735,767.209
2025-01-01 06:28:00,1280.5556,1057.402,1001.5,1235.5571,1026.6402,766.3757
2025-01-01 06:29:00,1280.7223,1057.5687,1001.6667,1235.7238,1026.8069,766.5424
2025-01-01 06:30:00,1246.2489,1007.6604,967.5,1203.1485,983.8965,755.0933
2025-01-01 06:31:00,1250.4156,1011.8271,971.6667,1207.3152,988.0632,759.26
2025-01-01 06:32:00,1248.4156,1009.8271,969.6667,1205.3152,986.0632,757.26
2025-01-01 06:33:00,1251.0822,1012.4937,972.3333,1207.9818,988.7298,759.9266
2025-01-01 06:34:00,1247.4156,1008.8271,968.6667,1204.3152,985.0632,756.26
2025-01-01 06:35:00,1253.0822,1014.4937,974.3333,1209.9818,990.7298,761.9266
2025-01-01 06:36:00,1260.0822,1021.4937,981.3333,1216.9818,997.7298,768.9266
2025-01-01 06:37:00,1265.5822,1026.9937,986.8333,1222.4818,1003.2298,774.4266
2025-01-01 06:38:00,1269.7489,1031.1604,991.0,1226.6485,1007.3965,778.5933
2025-01-01 06:39:00,1268.0822,1029.4937,989.3333,1224.9818,1005.7298,776.9266
2025-01-01 06:40:00,1265.7489,1027.1604,987.0,1222.6485,1003.3965,774.5933
2025-01-01 06:41:00,1262.9156,1024.3271,984.1667,1219.8152,1000.5632,771.76
2025-01-01 06:42:00,1266.2489,1027.6604,987.5,1223.1485,1003.8965,775.0933
2025-01-01 06:43:00,1262.5822,1023.9937,983.8333,1219.4818,1000.2298,771.4266
2025-01-01 06:44:00,1259.0822,1020.4937,980.3333,1215.9818,996.7298,767.9266
2025-01-01 06:45:00,1264.0822,1025.4937,985.3333,1220.9818,1001.7298,772.9266
2025-01-01 06:46:00,1265.5822,1026.9937,986.8333,1222.4818,1003.2298,774.4266
2025-01-01 06:47:00,1272.0822,1033.4937,993.3333,1228.9818,1009.7298,780.9266
2025-01-01 06:48:00,1271.9156,1033.3271,993.1667,1228.8152,1009.5632,780.76
2025-01-01 06:49:00,1265.9156,1027.3271,987.1667,1222.8152,1003.5632,774.76
2025-01-01 06:50:00,1265.9156,1027.3271,987.1667,1222.8152,1003.5632,774.76
2025-01-01 06:51:00,1263.9156,1025.3271,985.1667,1220.8152,1001.5632,772.76
2025-01-01 06:52:00,1259.9156,1021.3271,981.1667,1216.8152,997.5632,768.76
2025-01-01 06:53:00,1264.4156,1025.8271,985.6667,1221.3152,1002.0632,773.26
2025-01-01 06:54:00,1264.9156,1026.3271,986.1667,1221.8152,1002.5632,773.76
2025-01-01 06:55:00,1264.4156,1025.8271,985.6667,1221.3152,1002.0632,773.26
2025-01-01 06:56:00,1268.4156,1029.8271,989.6667,1225.3152,1006.0632,777.26
2025-01-01 06:57:00,1272.9156,1034.3271,994.1667,1229.8152,1010.5632,781.76
2025-01-01 06:58:00,1269.4156,1030.8271,990.6667,1226.3152,1007.0632,778.26
2025-01-01 06:59:00,1270.2489,1031.6604,991.5,1227.1485,1007.8965,779.0933
2025-01-01 07:00:00,1264.7489,1026.1604,986.0,1221.6485,1002.3965,773.5933
2025-01-01 07:01:00,1261.9156,1023.3271,983.1667,1218.8152,999.5632,770.76
2025-01-01 07:02:00,1264.4156,1025.8271,985.6667,1221.3152,1002.0632,773.26
2025-01-01 07:03:00,1264.4156,1025.8271,985.6667,1221.3152,1002.0632,773.26
2025-01-01 07:04:00,1270.7489,1032.1604,992.0,1227.6485,1008.3965,779.5933
2025-01-01 07:05:00,1270.4156,1031.8271,991.6667,1227.3152,1008.0632,779.26
2025-01-01 07:06:00,1272.4156,1033.8271,993.6667,1229.3152,1010.0632,781.26
2025-01-01 07:07:00,1267.4156,1028.8271,988.6667,1224.3152,1005.0632,776.26
2025-01-01 07:08:00,1278.4156,1039.8271,999.6667,1235.3152,1016.0632,787.26
2025-01-01 07:09:00,1273.5822,1034.9937,994.8333,1230.4818,1011.2298,782.4266
2025-01-01 07:10:00,1263.4156,1024.8271,984.6667,1220.3152,1001.0632,772.26
2025-01-01 07:11:00,1263.5822,1024.9937,984.8333,1220.4818,1001.2298,772.4266
2025-01-01 07:12:00,1266.9156,1028.3271,988.1667,1223.8152,1004.5632,775.76
2025-01-01 07:13:00,1264.2489,1025.6604,985.5,1221.1485,1001.8965,773.0933
2025-01-01 07:14:00,1266.7489,1028.1604,988.0,1223.6485,1004.3965,775.5933
2025-01-01 07:15:00,1276.2489,1037.6604,997.5,1233.1485,1013.8965,785.0933
2025-01-01 07:16:00,1280.3889,1057.2353,1001.3333,1235.3904,1026.4735,766.209
2025-01-01 07:17:00,1279.3889,1056.2353,1000.3333,1234.3904,1025.4735,765.209
2025-01-01 07:18:00,1277.7489,1039.1604,999.0,1234.6485,1015.3965,786.5933
2025-01-01 07:19:00,1272.0822,1033.4937,993.3333,1228.9818,1009.7298,780.9266
2025-01-01 07:20:00,1267.2489,1028.6604,988.5,1224.1485,1004.8965,776.0933
2025-01-01 07:21:00,1269.0822,1030.4937,990.3333,1225.9818,1006.7298,777.9266
2025-01-01 07:22:00,1272.4156,1033.8271,993.6667,1229.3152,1010.0632,781.26
2025-01-01 07:23:00,1277.9156,1039.3271,999.1667,1234.8152,1015.5632,786.76
2025-01-01 07:24:00,1277.2489,1038.6604,998.5,1234.1485,1014.8965,786.0933
2025-01-01 07:25:00,1277.2489,1038.6604,998.5,1234.1485,1014.8965,786.0933
2025-01-01 07:26:00,1280.0556,1056.902,1001.0,1235.0571,1026.1402,765.8757
2025-01-01 07:27:00,1276.4156,1037.8271,997.6667,1233.3152,1014.0632,785.26
2025-01-01 07:28:00,1275.4156,1036.8271,996.6667,1232.3152,1013.0632,784.26
2025-01-01 07:29:00,1280.0556,1056.902,1001.0,1235.0571,1026.1402,765.8757
2025-01-01 07:30:00,1276.4156,1037.8271,997.6667,1233.3152,1014.0632,785.26
2025-01-01 07:31:00,1278.0822,1039.4937,999.3333,1234.9818,1015.7298,786.9266
2025-01-01 07:32:00,1272.0822,1033.4937,993.3333,1228.9818,1009.7298,780.9266
2025-01-01 07:33:00,1274.2489,1035.6604,995.5,1231.1485,1011.8965,783.0933
2025-01-01 07:34:00,1280.5556,1057.402,1001.5,1235.5571,1026.6402,766.3757
2025-01-01 07:35:00,1285.2223,1062.0687,1006.1667,1240.2238,1031.3069,771.0424
2025-01-01 07:36:00,1283.2223,1060.0687,1004.1667,1238.2238,1029.3069,769.0424
2025-01-01 07:37:00,1282.3889,1059.2353,1003.3333,1237.3904,1028.4735,768.209
2025-01-01 07:38:00,1277.5822,1038.9937,998.8333,1234.4818,1015.2298,786.4266
2025-01-01 07:39:00,1277.0822,1038.4937,998.3333,1233.9818,1014.7298,785.9266
2025-01-01 07:40:00,1285.8889,1062.7353,1006.8333,1240.8904,1031.9735,771.709
2025-01-01 07:41:00,1283.8889,1060.7353,1004.8333,1238.8904,1029.9735,769.709
2025-01-01 07:42:00,1285.0556,1061.902,1006.0,1240.0571,1031.1402,770.8757
2025-01-01 07:43:00,1285.8889,1062.7353,1006.8333,1240.8904,1031.9735,771.709
2025-01-01 07:44:00,1280.7223,1057.5687,1001.6667,1235.7238,1026.8069,766.5424
2025-01-01 07:45:00,1274.2489,1035.6604,995.5,1231.1485,1011.8965,783.0933
2025-01-01 07:46:00,1273.9156,1035.3271,995.1667,1230.8152,1011.5632,782.76
2025-01-01 07:47:00,1279.7223,1056.5687,1000.6667,1234.7238,1025.8069,765.5424
2025-01-01 07:48:00,1280.7223,1057.5687,1001.6667,1235.7238,1026.8069,766.5424
2025-01-01 07:49:00,1272.2489,1033.6604,993.5,1229.1485,1009.8965,781.0933
2025-01-01 07:50:00,1262.5822,1023.9937,983.8333,1219.4818,1000.2298,771.4266
2025-01-01 07:51:00,1261.4156,1022.8271,982.6667,1218.3152,999.0632,770.26
2025-01-01 07:52:00,1259.9156,1021.3271,981.1667,1216.8152,997.5632,768.76
2025-01-01 07:53:00,1259.4156,1020.8271,980.6667,1216.3152,997.0632,768.26
2025-01-01 07:54:00,1254.4156,1015.8271,975.6667,1211.3152,992.0632,763.26
2025-01-01 07:55:00,1250.9156,1012.3271,972.1667,1207.8152,988.5632,759.76
2025-01-01 07:56:00,1250.0822,1011.4937,971.3333,1206.9818,987.7298,758.9266
2025-01-01 07:57:00,1257.5822,1018.9937,978.8333,1214.4818,995.2298,766.4266
2025-01-01 07:58:00,1259.0822,1020.4937,980.3333,1215.9818,996.7298,767.9266
2025-01-01 07:59:00,1256.4156,1017.8271,977.6667,1213.3152,994.0632,765.26
2025-01-01 08:00:00,1252.0822,1013.4937,973.3333,1208.9818,989.7298,760.9266
2025-01-01 08:01:00,1249.5822,1010.9937,970.8333,1206.4818,987.2298,758.4266
2025-01-01 08:02:00,1246.2489,1007.6604,967.5,1203.1485,983.8965,755.0933
2025-01-01 08:03:00,1255.9156,1017.3271,977.1667,1212.8152,993.5632,764.76
2025-01-01 08:04:00,1258.5822,1019.9937,979.8333,1215.4818,996.2298,767.4266
2025-01-01 08:05:00,1250.0822,1011.4937,971.3333,1206.9818,987.7298,758.9266
2025-01-01 08:06:00,1247.2489,1008.6604,968.5,1204.1485,984.8965,756.0933
2025-01-01 08:07:00,1237.4156,998.8271,958.6667,1194.3152,975.0632,746.26
2025-01-01 08:08:00,1231.2489,992.6604,952.5,1188.1485,968.8965,740.0933
2025-01-01 08:09:00,1231.0822,992.4937,952.3333,1187.9818,968.7298,739.9266
2025-01-01 08:10:00,1233.7489,995.1604,955.0,1190.6485,971.3965,742.5933
2025-01-01 08:11:00,1243.0822,1004.4937,964.3333,1199.9818,980.7298,751.9266
2025-01-01 08:12:00,1236.0822,997.4937,957.3333,1192.9818,973.7298,744.9266
2025-01-01 08:13:00,1231.2489,992.6604,952.5,1188.1485,968.8965,740.0933
2025-01-01 08:14:00,1232.9156,994.3271,954.1667,1189.8152,970.5632,741.76
2025-01-01 08:15:00,1234.9156,996.3271,956.1667,1191.8152,972.5632,743.76
2025-01-01 08:16:00,1227.0822,988.4937,948.3333,1183.9818,964.7298,735.9266
2025-01-01 08:17:00,1227.2489,988.6604,948.5,1184.1485,964.8965,736.0933
2025-01-01 08:18:00,1234.9156,996.3271,956.1667,1191.8152,972.5632,743.76
2025-01-01 08:19:00,1239.7489,1001.1604,961.0,1196.6485,977.3965,748.5933
2025-01-01 08:20:00,1244.5822,1005.9937,965.8333,1201.4818,982.2298,753.4266
2025-01-01 08:21:00,1246.7489,1008.1604,968.0,1203.6485,984.3965,755.5933
2025-01-01 08:22:00,1242.2489,1003.6604,963.5,1199.1485,979.8965,751.0933
2025-01-01 08:23:00,1240.4156,1001.8271,961.6667,1197.3152,978.0632,749.26
2025-01-01 08:24:00,1234.9156,996.3271,956.1667,1191.8152,972.5632,743.76
2025-01-01 08:25:00,1233.4156,994.8271,954.6667,1190.3152,971.0632,742.26
2025-01-01 08:26:00,1235.5822,996.9937,956.8333,1192.4818,973.2298,744.4266
2025-01-01 08:27:00,1225.4156,986.8271,946.6667,1182.3152,963.0632,734.26
2025-01-01 08:28:00,1225.5822,986.9937,946.8333,1182.4818,963.2298,734.4266
2025-01-01 08:29:00,1224.7489,986.1604,946.0,1181.6485,962.3965,733.5933
2025-01-01 08:30:00,1234.7489,996.1604,956.0,1191.6485,972.3965,743.5933
2025-01-01 08:31:00,1237.2489,998.6604,958.5,1194.1485,974.8965,746.0933
2025-01-01 08:32:00,1231.7489,993.1604,953.0,1188.6485,969.3965,740.5933
2025-01-01 08:33:00,1233.7489,995.1604,955.0,1190.6485,971.3965,742.5933
2025-01-01 08:34:00,1238.9156,1000.3271,960.1667,1195.8152,976.5632,747.76
2025-01-01 08:35:00,1227.5822,988.9937,948.8333,1184.4818,965.2298,736.4266
2025-01-01 08:36:00,1223.4156,984.8271,944.6667,1180.3152,961.0632,732.26
2025-01-01 08:37:00,1227.7489,989.1604,949.0,1184.6485,965.3965,736.5933
2025-01-01 08:38:00,1235.5822,996.9937,956.8333,1192.4818,973.2298,744.4266
2025-01-01 08:39:00,1231.7489,993.1604,953.0,1188.6485,969.3965,740.5933
2025-01-01 08:40:00,1227.5822,988.9937,948.8333,1184.4818,965.2298,736.4266
2025-01-01 08:41:00,1231.2489,992.6604,952.5,1188.1485,968.8965,740.0933
2025-01-01 08:42:00,1229.0822,990.4937,950.3333,1185.9818,966.7298,737.9266
2025-01-01 08:43:00,1227.5822,988.9937,948.8333,1184.4818,965.2298,736.4266
2025-01-01 08:44:00,1225.4156,986.8271,946.6667,1182.3152,963.0632,734.26
2025-01-01 08:45:00,1229.0822,990.4937,950.3333,1185.9818,966.7298,737.9266
2025-01-01 08:46:00,1227.0822,988.4937,948.3333,1183.9818,964.7298,735.9266
2025-01-01 08:47:00,1232.5822,993.9937,953.8333,1189.4818,970.2298,741.4266
2025-01-01 08:48:00,1231.4156,992.8271,952.6667,1188.3152,969.0632,740.26
2025-01-01 08:49:00,1230.7489,992.1604,952.0,1187.6485,968.3965,739.5933
2025-01-01 08:50:00,1236.2489,997.6604,957.5,1193.1485,973.8965,745.0933
2025-01-01 08:51:00,1240.2489,1001.6604,961.5,1197.1485,977.8965,749.0933
2025-01-01 08:52:00,1243.5822,1004.9937,964.8333,1200.4818,981.2298,752.4266
2025-01-01 08:53:00,1247.7489,1009.1604,969.0,1204.6485,985.3965,756.5933
2025-01-01 08:54:00,1245.2489,1006.6604,966.5,1202.1485,982.8965,754.0933
2025-01-01 08:55:00,1236.2489,997.6604,957.5,1193.1485,973.8965,745.0933
2025-01-01 08:56:00,1229.7489,991.1604,951.0,1186.6485,967.3965,738.5933
2025-01-01 08:57:00,1234.5822,995.9937,955.8333,1191.4818,972.2298,743.4266
2025-01-01 08:58:00,1235.9156,997.3271,957.1667,1192.8152,973.5632,744.76
2025-01-01 08:59:00,1228.7489,990.1604,950.0,1185.6485,966.3965,737.5933
2025-01-01 09:00:00,1224.4156,985.8271,945.6667,1181.3152,962.0632,733.26
2025-01-01 09:01:00,1224.0822,985.4937,945.3333,1180.9818,961.7298,732.9266
2025-01-01 09:02:00,1214.5822,975.9937,935.8333,1171.4818,952.2298,723.4266
2025-01-01 09:03:00,1220.2489,981.6604,941.5,1177.1485,957.8965,729.0933
2025-01-01 09:04:00,1225.7489,987.1604,947.0,1182.6485,963.3965,734.5933
2025-01-01 09:05:00,1224.9156,986.3271,946.1667,1181.8152,962.5632,733.76
2025-01-01 09:06:00,1229.7489,991.1604,951.0,1186.6485,967.3965,738.5933
2025-01-01 09:07:00,1228.5822,989.9937,949.8333,1185.4818,966.2298,737.4266
2025-01-01 09:08:00,1239.0822,1000.4937,960.3333,1195.9818,976.7298,747.9266
2025-01-01 09:09:00,1252.2489,1013.6604,973.5,1209.1485,989.8965,761.0933
2025-01-01 09:10:00,1252.2489,1013.6604,973.5,1209.1485,989.8965,761.0933
2025-01-01 09:11:00,1253.7489,1015.1604,975.0,1210.6485,991.3965,762.5933
2025-01-01 09:12:00,1254.4156,1015.8271,975.6667,1211.3152,992.0632,763.26
2025-01-01 09:13:00,1256.2489,1017.6604,977.5,1213.1485,993.8965,765.0933
2025-01-01 09:14:00,1262.4156,1023.8271,983.6667,1219.3152,1000.0632,771.26
2025-01-01 09:15:00,1274.0822,1035.4937,995.3333,1230.9818,1011.7298,782.9266
2025-01-01 09:16:00,1288.7223,1065.5687,1009.6667,1243.7238,1034.8069,774.5424
2025-01-01 09:17:00,1298.5556,1075.402,1019.5,1253.5571,1044.6402,784.3757
2025-01-01 09:18:00,1301.2223,1078.0687,1022.1667,1256.2238,1047.3069,787.0424
2025-01-01 09:19:00,1307.3889,1084.2353,1028.3333,1262.3904,1053.4735,793.209
2025-01-01 09:20:00,1299.3889,1076.2353,1020.3333,1254.3904,1045.4735,785.209
2025-01-01 09:21:00,1305.3889,1082.2353,1026.3333,1260.3904,1051.4735,791.209
2025-01-01 09:22:00,1309.7223,1086.5687,1030.6667,1264.7238,1055.8069,795.5424
2025-01-01 09:23:00,1319.3889,1096.2353,1040.3333,1274.3904,1065.4735,805.209
2025-01-01 09:24:00,1322.7223,1099.5687,1043.6667,1277.7238,1068.8069,808.5424
2025-01-01 09:25:00,1329.0556,1105.902,1050.0,1284.0571,1075.1402,814.8757
2025-01-01 09:26:00,1333.7223,1110.5687,1054.6667,1288.7238,1079.8069,819.5424
2025-01-01 09:27:00,1333.5556,1110.402,1054.5,1288.5571,1079.6402,819.3757
2025-01-01 09:28:00,1334.3889,1111.2353,1055.3333,1289.3904,1080.4735,820.209
2025-01-01 09:29:00,1336.7223,1113.5687,1057.6667,1291.7238,1082.8069,822.5424
2025-01-01 09:30:00,1331.5556,1108.402,1052.5,1286.5571,1077.6402,817.3757
2025-01-01 09:31:00,1337.8889,1114.7353,1058.8333,1292.8904,1083.9735,823.709
2025-01-01 09:32:00,1344.2223,1121.0687,1065.1667,1299.2238,1090.3069,830.0424
2025-01-01 09:33:00,1350.5556,1127.402,1071.5,1305.5571,1096.6402,836.3757
2025-01-01 09:34:00,1360.2223,1137.0687,1081.1667,1315.2238,1106.3069,846.0424
2025-01-01 09:35:00,1368.7223,1145.5687,1089.6667,1323.7238,1114.8069,854.5424
2025-01-01 09:36:00,1369.3889,1146.2353,1090.3333,1324.3904,1115.4735,855.209
2025-01-01 09:37:00,1362.8889,1139.7353,1083.8333,1317.8904,1108.9735,848.709
2025-01-01 09:38:00,1367.5556,1144.402,1088.5,1322.5571,1113.6402,853.3757
2025-01-01 09:39:00,1377.7223,1154.5687,1098.6667,1332.7238,1123.8069,863.5424
2025-01-01 09:40:00,1365.1741,1150.8002,1106.1667,1318.032,1098.1269,832.3867
2025-01-01 09:41:00,1375.3407,1160.9668,1116.3333,1328.1986,1108.2935,842.5533
2025-01-01 09:42:00,1392.8407,1178.4668,1133.8333,1345.6986,1125.7935,860.0533
2025-01-01 09:43:00,1386.8407,1172.4668,1127.8333,1339.6986,1119.7935,854.0533
2025-01-01 09:44:00,1385.6741,1171.3002,1126.6667,1338.532,1118.6269,852.8867
2025-01-01 09:45:00,1385.1741,1170.8002,1126.1667,1338.032,1118.1269,852.3867
2025-01-01 09:46:00,1379.6741,1165.3002,1120.6667,1332.532,1112.6269,846.8867
2025-01-01 09:47:00,1378.3407,1163.9668,1119.3333,1331.1986,1111.2935,845.5533
2025-01-01 09:48:00,1369.1741,1154.8002,1110.1667,1322.032,1102.1269,836.3867
2025-01-01 09:49:00,1380.3407,1165.9668,1121.3333,1333.1986,1113.2935,847.5533
2025-01-01 09:50:00,1388.5074,1174.1335,1129.5,1341.3653,1121.4602,855.72
2025-01-01 09:51:00,1383.3407,1168.9668,1124.3333,1336.1986,1116.2935,850.5533
2025-01-01 09:52:00,1381.1741,1166.8002,1122.1667,1334.032,1114.1269,848.3867
